username, created_at, lng, lat, text
KillaryKeith, Fri Apr 24 06:21:26 +0000 2020, -83.804475, 27.698682, @DonaldJTrumpJr @realDonaldTrump And they say you aren’t passionate about anything 
KayyBeast057, Fri Apr 24 06:21:26 +0000 2020, -119.306608, 37.269176, I think exhausted is my middle name 🤯 
BronzeUche, Fri Apr 24 06:21:26 +0000 2020, -83.173867, 32.678207, @bernadettenana_ Happy Birthday 
Kc74559860, Fri Apr 24 06:21:26 +0000 2020, -73.948775, 40.655138, @Not_The_Rule @om_eye_goodness https://t.co/JzAOXTaRbM 
gordon_desirae, Fri Apr 24 06:21:27 +0000 2020, -118.411907, 34.020789, Im hongry 🙁 
t_boss15, Fri Apr 24 06:21:27 +0000 2020, -97.357620, 35.470364, Anyone else take a contact out and your eye just start burning and won’t stop? No just me? Oh ok 
ArcAngelChris_, Fri Apr 24 06:21:27 +0000 2020, -117.998733, 33.692542, So I see everyone on Autism Acceptance month say "light it up blue"...Um...you DO know the reason we light it up b… https://t.co/au3WC05EZf 
BrandonnDiehl, Fri Apr 24 06:21:27 +0000 2020, -80.286036, 40.861815, A lot of GM’s gunna regret not drafting Jalen Hurtz 
ScripttoG, Fri Apr 24 06:21:27 +0000 2020, -118.220721, 33.966975, Can't believe people with this type of mentality exists jesus christ, corona definitely is here to stay with these… https://t.co/2TUC0YRATE 
mariee_kay, Fri Apr 24 06:21:27 +0000 2020, -96.815227, 39.108801, aweee🥺 
cjbphotography1, Fri Apr 24 06:21:28 +0000 2020, -79.380256, 43.639567, At First Break#the6ix #6ixwalks #canada #seetorontonow #tdot#streetsoftoronto #6ixgrams #lovetoronto… https://t.co/tfQw0fEyfM 
Grandbulldoggie, Fri Apr 24 06:21:28 +0000 2020, -93.300867, 37.052465, @RantyAmyCurtis Hope you feel better real soon 
BrothaOsh, Fri Apr 24 06:21:28 +0000 2020, -117.294096, 34.134925, I don’t got much time to give but she want it 
xo_dmc, Fri Apr 24 06:21:28 +0000 2020, -91.401008, 30.937336, i liked to die that damn fire alarm almost gave me a heart attack at work 
MikeMiracles, Fri Apr 24 06:21:28 +0000 2020, -93.827898, 32.525278, Oh, and the WRs go 226 and 209 and will run through your face too. Big/physical don’t seem like strong enough words… https://t.co/megKhQEMie 
MistressVixenn, Fri Apr 24 06:21:28 +0000 2020, -118.411907, 34.020789, @justineplays Thank you 🥰 
shaisantanaa, Fri Apr 24 06:21:28 +0000 2020, -80.294893, 26.156619, @_kyIan_ shit trash af 😂😂😂 he was deadass wrong for that 
Only1Deezy, Fri Apr 24 06:21:29 +0000 2020, -83.804475, 27.698682, Best scene ever in history!! #Classic 
iamjayduh, Fri Apr 24 06:21:29 +0000 2020, -88.991529, 40.524775, I hate that my teacher makes stuff due at 5:00pm 😩 
mykelhateclub, Fri Apr 24 06:21:29 +0000 2020, -118.411907, 34.020789, im tryna get like mike https://t.co/la10h55XDB 
FreeWillie21, Fri Apr 24 06:21:29 +0000 2020, -89.011995, 42.686399, @NoobEngineer_ @Daslurry1 @jasonffl Not a sociopath but a narcissist 
valcardenas_, Fri Apr 24 06:21:29 +0000 2020, -119.025163, 35.346902, We’re about to turn our garage into a little gym 💪🏼 
treethagang2as, Fri Apr 24 06:21:29 +0000 2020, -121.873730, 37.331159, Song droppin tmr, video Sunday🎬❗️ 
kellssseyyy, Fri Apr 24 06:21:29 +0000 2020, -79.328789, 42.435967, @charlieputh pls go live and sing I Hope 
JaidenBurnsSR, Fri Apr 24 06:21:29 +0000 2020, -90.042302, 32.607135, @__Shuntia__ Lu2 suh💕 
YannickSenghor, Fri Apr 24 06:21:29 +0000 2020, -73.723025, 45.557830, Justinnnnneeee https://t.co/7lGXo44MR1 
_papiolo, Fri Apr 24 06:21:30 +0000 2020, -82.063185, 33.440717, Smile funny, put carrots on you like bugs bunny. They all jealous when they found out I treat you this way 
drrubins, Fri Apr 24 06:21:30 +0000 2020, -118.935479, 35.377956, Goodnite. https://t.co/928ODN8aqd @ Outer Space https://t.co/y3idPYt68t 
splashdance36, Fri Apr 24 06:21:30 +0000 2020, -76.435737, 39.300187, @trumptrain1111 @blaze0497 This Pope is a Deep State puppet 
coolkwels, Fri Apr 24 06:21:30 +0000 2020, -95.446486, 29.838495, This the worst shit I ever seen 
colbicold, Fri Apr 24 06:21:30 +0000 2020, -76.362276, 37.050897, He definitely still in his prime...ion see what really changed 
xaxelxxo, Fri Apr 24 06:21:30 +0000 2020, -97.954936, 26.293960, @xINSPIRABLEx Mira que chulo mijo ❤️ 
oneinamilahh, Fri Apr 24 06:21:30 +0000 2020, -80.244984, 36.087169, YESSSS MOM 😍 
AwkwardHug, Fri Apr 24 06:21:30 +0000 2020, -95.446486, 29.838495, Me talking to any girl for five minutes https://t.co/ypRbcujSln 
DanielTorres_1, Fri Apr 24 06:21:30 +0000 2020, -89.569491, 44.900818, Goals!! 
jdixon779, Fri Apr 24 06:21:30 +0000 2020, -83.633752, 42.906423, @eleni_joy @marc0lona Everytime I go to your house we make chicken nuggets #MulticulturalTime 
s1im10, Fri Apr 24 06:21:31 +0000 2020, -83.804475, 27.698682, tl sleep? who want me?? 
BrandonBeemer18, Fri Apr 24 06:21:31 +0000 2020, -110.720675, 32.046129, @Mufaa6 Why is the other side on with nothing  on it 💀💀💀💀 
Dorismom, Fri Apr 24 06:21:31 +0000 2020, -111.696468, 40.295113, I will vote to re-elect President Trump!  We will never be a socialist country! 
bktoussaint, Fri Apr 24 06:21:31 +0000 2020, -80.178392, 26.039680, 😳 
dajahhhhhhh, Fri Apr 24 06:21:31 +0000 2020, -95.446486, 29.838495, 😂😂😂😂😂😂 ong 
Denisscr22, Fri Apr 24 06:21:31 +0000 2020, -109.103726, 25.921947, Ya quiero vivir con la persona que amo 🥰🤗 
kyuhhhhl, Fri Apr 24 06:21:32 +0000 2020, -117.104989, 32.810012, @tksushi_ go on public so everyone can see this harassment i dare u 
CarverJohnny, Fri Apr 24 06:21:32 +0000 2020, -80.313674, 25.712215, @hernandez1533 You’re welcome to keep the tweet! 
Mixedpapi_, Fri Apr 24 06:21:32 +0000 2020, -74.184848, 40.734494, If you text me saying you’re going to sleep, and you turn your location off.... 
missniraheaden, Fri Apr 24 06:21:32 +0000 2020, -79.861034, 35.170499, @Quel_thaque The slander isn’t appreciated 🤷🏾‍♀️ 
menzie24, Fri Apr 24 06:21:32 +0000 2020, -90.273445, 32.198501, Keep the blessings coming 🙏🏾 
dasiepie, Fri Apr 24 06:21:32 +0000 2020, -86.793917, 33.542237, I never thought I’d say this, but I actually miss seeing y’all’s club photos with your toes hanging over the front… https://t.co/pRD1ybtpib 
mikmourer, Fri Apr 24 06:21:32 +0000 2020, -81.589647, 40.027001, @amiyajm love this song &amp; love you for knowin it 
gabbysimoneeee, Fri Apr 24 06:21:33 +0000 2020, -92.061177, 30.206079, Lafayette DONT have Stella Rosa blueberry yet but Ima get a email when somebody got it 
RobertLA2223, Fri Apr 24 06:21:33 +0000 2020, -73.831187, 40.670879, @nuriapiera Para hacer un cambio de personal no hay que hacer Shows ni acumulación de personas.🤷🏽‍♂️🤷🏽‍♂️dejen el D… https://t.co/xYrI5t7l27 
Cali_Style_Jas, Fri Apr 24 06:21:33 +0000 2020, -122.048097, 37.675864, I’ll never get over Daniel Caeser goin on a drunken rant, tellin us to cancel him, and then droppin a mid ass sopho… https://t.co/sBCwAgrYiM 
gregmendez23, Fri Apr 24 06:21:34 +0000 2020, -119.203795, 34.159711, @MoeMoton 1. Laviska  shenault jr  2. tee Higgins 
openthe_tchecka, Fri Apr 24 06:21:34 +0000 2020, -79.272570, 43.629311, Meu mozao nao para de mandar video fofo de gatinho.. MANDA A PIROCA MÔ 
TalerBGutierrez, Fri Apr 24 06:21:34 +0000 2020, -93.606369, 41.576437, Tony told Alex to listen to his parents lmao #60DaysIn 
wfd180, Fri Apr 24 06:21:34 +0000 2020, -121.291000, 38.694700, I’ll tell you a secret #photoshoot #model #modeling #blackandwhitephotography #blackandwhite #retrostyle #pinupgirl… https://t.co/Puj8xYJs0U 
infosrv, Fri Apr 24 06:21:34 +0000 2020, -74.319400, 40.498100, [15:21:34] 196.52.43.84:55149 &gt;&gt; :139 (TCP:SYN) 
guero_505, Fri Apr 24 06:21:34 +0000 2020, -106.681868, 35.011513, Also don’t hmu when you told me to leave you alone. 
rajivayyangar, Fri Apr 24 06:21:34 +0000 2020, -122.435979, 37.770657, @sethrosen Yes...plus Sublime shortcuts. 
piyatot09, Fri Apr 24 06:21:34 +0000 2020, -117.709877, 33.594268, the sweetest https://t.co/gMjz1Bg33H 
queen_lavender7, Fri Apr 24 06:21:34 +0000 2020, -117.421380, 34.548619, @EmersynKropp @pringlejoon WHACK 
brittanyrossse, Fri Apr 24 06:21:34 +0000 2020, -120.596132, 37.317887, @Drexl_Raz @Vapelyy 0 
MyNameIsAlexxx_, Fri Apr 24 06:21:35 +0000 2020, -72.957097, 41.273171, 😂😂 
Lollz06, Fri Apr 24 06:21:35 +0000 2020, -93.786867, 30.127041, oml ghetto ass 
nataliesuuuuuu, Fri Apr 24 06:21:35 +0000 2020, -92.436774, 38.304558, Watching @MorganWallen on YouTube right now and his voice is so PURE and AMAZING. It’s insane. 
djgimports, Fri Apr 24 06:21:35 +0000 2020, -79.650000, 43.600000, Not bad for quarantine ... love you babe @_MarciC  #amor #love #solidrelationship #djglifestyle #lifeisbeautiful❤️… https://t.co/sQXpBUxMQu 
yesimaaari, Fri Apr 24 06:21:35 +0000 2020, -118.411907, 34.020789, how is wilmas hot these past couple of days, y’all spose 2 be in the crib 
MaryTanMissAsia, Fri Apr 24 06:21:35 +0000 2020, -79.428376, 43.903509, @ROOTS Take care of the earth 
NoyahKing, Fri Apr 24 06:21:35 +0000 2020, -79.995359, 35.995054, https://t.co/48d20xmBkW 
tessaracts, Fri Apr 24 06:21:36 +0000 2020, -118.411907, 34.020789, @tearsofgreys Not only this but manipulated a whole gc into unfollowing us and hating us pathetic 
itstoddmichael, Fri Apr 24 06:21:36 +0000 2020, -79.420865, 38.003376, they said sun and heat kills the virus.. catch me in my oven outside on the roof tomorrow 
kayliefarmer, Fri Apr 24 06:21:36 +0000 2020, -119.782465, 36.786042, When you have to find an excuse to tell your S/O 
EDSNEWYORK, Fri Apr 24 06:21:36 +0000 2020, -73.968542, 40.780709, @NicolasMaduro ??? 
itskyaryiah, Fri Apr 24 06:21:36 +0000 2020, -90.161093, 29.925840, top files 
bradleyc, Fri Apr 24 06:21:36 +0000 2020, -118.411907, 34.020789, @simondlr Nook the Crook 
Lazkan0, Fri Apr 24 06:21:36 +0000 2020, -109.103726, 25.921947, Alv 😂😂😂 https://t.co/q2SAOjSspl 
gabelopezsongs, Fri Apr 24 06:21:36 +0000 2020, -118.411907, 34.020789, @JoeMacgirl1980 @joeymcintyre @NKOTB Awww, thank you!! 
RobbieBerry1, Fri Apr 24 06:21:37 +0000 2020, -118.408990, 34.006012, @RadioFreeKevin Kevin enjoyed you music  this the way you did it .you put a lot of work in it to help us make it.Th… https://t.co/8V3OFLwVrA 
360rabbit, Fri Apr 24 06:21:37 +0000 2020, -71.453579, 42.426457, @karaswisher Tonight not one person mentioned the biggest news maker of the day none of them said anything about Tr… https://t.co/X3xiwFNLKz 
jdcarroll88, Fri Apr 24 06:21:37 +0000 2020, -72.675361, 42.257496, https://t.co/Qhs2jersLZ #SyringesOfSunshine #25thAmendmentNow 
EnJeiBee, Fri Apr 24 06:21:37 +0000 2020, -87.732013, 41.833585, @CoolerMaster_NA, any insight? 
thejschweigert, Fri Apr 24 06:21:37 +0000 2020, -122.330602, 47.614817, LB @ first pick as projected. Not the LB I wanted but a sideline to sideline guy none the less. 
nbean98, Fri Apr 24 06:21:37 +0000 2020, -82.388215, 36.344741, help someone teach me how to take cute snapchats bc I only take them of the right side of my face🙃 
rlorraine_, Fri Apr 24 06:21:37 +0000 2020, -88.447387, 43.762552, Wow I wish I could collect $600 a week extra for UE, even tho I've been working through this whole thing and suffering with pay loss. HAAAAA 
KanyePodcast, Fri Apr 24 06:21:37 +0000 2020, -97.754724, 30.323346, That’s a great point 
sinora_7woor, Fri Apr 24 06:21:37 +0000 2020, -77.493170, 37.529883, أللهمَ أحفظهُ لي فـ روحهُ تشبه روحـي ، و أني بـ دونهُ لا أكون ... ♥️🙏🏻#ابي 
almightyjordy, Fri Apr 24 06:21:38 +0000 2020, -80.846785, 35.209059, des bitches giving me real janky vibes 
javhara777, Fri Apr 24 06:21:38 +0000 2020, -87.732013, 41.833585, @tannerashtin This is the best ✨❤️ 
o2b1cmk, Fri Apr 24 06:21:38 +0000 2020, -88.022231, 43.006113, @RandalThScandal @zachkruse2 True, but they were completely dominated by SF in those 2 games and were light years from beating them 
kmstarrrr, Fri Apr 24 06:21:38 +0000 2020, -103.233410, 44.075227, Slight obsession with candles and fuzzy blankets. They make my home so cozy. 😌🙌🏽 
Me_OtraVez, Fri Apr 24 06:21:38 +0000 2020, -97.066849, 33.139930, @Don_derecho @ClauKarma @Isabellarulis @Regia_Pam @Margari52874307 @JuanDaz97023262 @Distrito56 @GatitaFacha… https://t.co/SyANzJoBZB 
Bill12861, Fri Apr 24 06:21:38 +0000 2020, -122.805579, 45.484892, @MysterySolvent Rectally self examination for CORONA Virus of the brain. 
iDont_Cheat, Fri Apr 24 06:21:38 +0000 2020, -118.156711, 33.809172, @Btrillaaa @LEXSANJ Right like move on damn 
ruthdmendoza, Fri Apr 24 06:21:38 +0000 2020, -118.411907, 34.020789, Que Dios los bendiga a todos esos Héroes ..🙏🙏🙏 
RachaelAHancock, Fri Apr 24 06:21:38 +0000 2020, -79.272570, 43.629311, @shel_sha @DrGJackBrown Someone asked earlier, can you imagine grading him, and I flashed to having #Trump as a TA… https://t.co/lUsASqebao 
GoldspinkT, Fri Apr 24 06:21:39 +0000 2020, -80.273938, 43.147571, @oceanpearl95 @cbcnewsbc 😶😐😏🙂😀😁😂😆🤗 ok. 
jimmywla, Fri Apr 24 06:21:39 +0000 2020, -118.313634, 34.090732, The Ball won after all ⭐️! @ Los Angeles/Hollywood California https://t.co/pKuPCjnroM 
Choppa23style, Fri Apr 24 06:21:39 +0000 2020, -91.302562, 34.866935, @MOOREofBria @MacSleepy6 😂😂😂🤣 
marieburnsTN102, Fri Apr 24 06:21:39 +0000 2020, -85.768241, 37.822244, @Rae_volution Awesome color! 
moreofjay, Fri Apr 24 06:21:39 +0000 2020, -84.563414, 33.811316, Ten months later . I have a mini Afro 💇🏽‍♀️😍💆🏽‍♀️ https://t.co/Il3P82qvxq 
lillynicoleee, Fri Apr 24 06:21:39 +0000 2020, -89.922029, 35.133521, I was just thinking about that ass the other day 🤣🤣🤣 she had a baby by him didn’t it?? 
Boringstein, Fri Apr 24 06:21:40 +0000 2020, -73.948775, 40.655138, @InkfaceFahz eh. I want 2:15 back 
crispchris91, Fri Apr 24 06:21:40 +0000 2020, -97.935192, 29.895606, @LanceStorm To be honest I really don’t know I just love to walk and workout while watching the wwe network 
SeoltangSteph, Fri Apr 24 06:21:40 +0000 2020, -115.223125, 36.232915, Baby just come on VLIVE pls @BTS_twt yooni please 
BillAll16578139, Fri Apr 24 06:21:40 +0000 2020, -107.554562, 43.000325, @JenniN0bIeXXX I would lo burrow my face in them 
PupWiggles, Fri Apr 24 06:21:40 +0000 2020, -98.339928, 29.555818, @SwordzArt @overbite_art @LancelotSteele @Wolfbrothren Mmm. Hot. 
darlingnatty, Fri Apr 24 06:21:40 +0000 2020, -118.411907, 34.020789, @claudialonow that explains a text i got earlier.  it’s all the rage https://t.co/yfIDFYwVHC 
Noah_silebi, Fri Apr 24 06:21:40 +0000 2020, -117.580036, 33.979343, Mmmmhm 
StrongBeauty36, Fri Apr 24 06:21:41 +0000 2020, -100.076888, 31.168893, I see a ring but idk 
maaariselaa, Fri Apr 24 06:21:41 +0000 2020, -117.887439, 33.739992, @nanaxo___ I know i think I’m going to get those 
Dan41791789, Fri Apr 24 06:21:41 +0000 2020, -93.237324, 44.679378, @DNPthree @Milankordestani Tell em to bring me my money 
Sandra_V3ga, Fri Apr 24 06:21:41 +0000 2020, -95.446486, 29.838495, @queeenashleyyy Saw it 😭💔 
AnonymousRecord, Fri Apr 24 06:21:41 +0000 2020, -79.008801, 43.101794, @EazyDes @Tazanna_Sandra 😷👍🏽 
PanderShirts, Fri Apr 24 06:21:41 +0000 2020, -73.948775, 40.655138, Also I’ve been on tiktok and 15 year olds don’t make good drag queens apparently 
graphissimo111, Fri Apr 24 06:21:41 +0000 2020, -118.156711, 33.809172, @oceana They look like people!😀 
croby5253, Fri Apr 24 06:21:41 +0000 2020, -81.803052, 41.480418, Hey is it dangerous to fall asleep with a cough drop in your mouth? Asking for a friend 
magneticksara, Fri Apr 24 06:21:42 +0000 2020, -122.023841, 37.378397, This can't be real 
karla59471813, Fri Apr 24 06:21:42 +0000 2020, -122.218075, 47.392311, @jayn4k You right I won’t 
karatetomsays, Fri Apr 24 06:21:42 +0000 2020, -74.470438, 40.253623, @blurryderp2 What 
KeatonItReal_, Fri Apr 24 06:21:42 +0000 2020, -97.221364, 32.939598, @_CeeDeeThree His girl posted this right after being drafted https://t.co/XrNgIIxK9N 
ethandos22, Fri Apr 24 06:21:42 +0000 2020, -118.503259, 34.415631, HOLLYWOOD HERB @Chargers 
klsmithjr, Fri Apr 24 06:21:42 +0000 2020, -117.998733, 33.692542, @itsJeffTiedrich @realDonaldTrump He’s looking pretty good now, isn’t he? Millions fewer deaths than forecast…Befud… https://t.co/H4mleYQMf3 
CAMIF0RNIAA, Fri Apr 24 06:21:42 +0000 2020, -118.411907, 34.020789, @jamezmort You’re so nice 
gf910_official, Fri Apr 24 06:21:42 +0000 2020, -118.411907, 34.020789, happy birthday @c_the_creator 🎁🎈🎉🎊 
sweetliner, Fri Apr 24 06:21:42 +0000 2020, -73.831187, 40.670879, @gerardway goodnight Gerard 😊💕🌺🌷🐰🐶🐱🌹. I hope you have many pretty dreams tonight 😊💕🌷🌺🌸🌹🌜🌃. Sending you many hugs an… https://t.co/MxEjedkYMk 
Ms5staRDimplez, Fri Apr 24 06:21:42 +0000 2020, -71.122066, 42.181456, #Dope #libragang #greeneyes https://t.co/7NYsGAC6Fv 
rossy65, Fri Apr 24 06:21:42 +0000 2020, -120.583402, 44.145437, @cheluccia @amylaperruque @GeoffRBennett @djrothkopf https://t.co/Ne0BKe8kZE 
savagetnasty, Fri Apr 24 06:21:42 +0000 2020, -104.789327, 38.888519, saving for l8ter 
spicylemonsauce, Fri Apr 24 06:21:43 +0000 2020, -120.882482, 47.273022, I miss being a truck driver trainer😔😔😔 I got paid an insane amount of money 
dumplingkicker, Fri Apr 24 06:21:43 +0000 2020, -118.411907, 34.020789, Why do i keep making myself sad again 
GlennCraven, Fri Apr 24 06:21:43 +0000 2020, -92.067847, 46.700355, The best shot JJ Redick ever took. 
JohnThePrez_, Fri Apr 24 06:21:43 +0000 2020, -93.809434, 32.461107, I hate flowers, actually. 
NiaSaffell, Fri Apr 24 06:21:43 +0000 2020, -111.634531, 33.242370, I’m really about to be a 6th grade English Teacher😅 🎓🍾🤍 I’ve been preparing for this since 98’ https://t.co/PoDcbC7t8e 
SenpaiMeleeSSBU, Fri Apr 24 06:21:43 +0000 2020, -79.857363, 36.090397, @Gilgamesh_NC wait you have Twitter? My nigga ✊🏾 https://t.co/mx3OQoeznR 
RoseMar95753967, Fri Apr 24 06:21:43 +0000 2020, -75.925021, 40.334119, @maddow Well let Toxic 45 and his family be the first to try it and let the world know how it works❗As we watch his… https://t.co/1kRA1ONbC8 
_linadelrey, Fri Apr 24 06:21:43 +0000 2020, -117.017630, 32.769690, to the customer who said im so beautiful even tho he could only see my eyes because of the mask: u havent even seen my lips...call me 
xox_savanna, Fri Apr 24 06:21:43 +0000 2020, -97.285913, 32.779967, @gambinoadri ???? https://t.co/kFR4BcIcvx 
darth_slay, Fri Apr 24 06:21:44 +0000 2020, -83.213557, 42.314732, @BCLions @VancityReynolds @Nickelback @ShaniaTwain @RachelAMcAdams @CFL 3, 6, 8 
sunnkissedhoney, Fri Apr 24 06:21:44 +0000 2020, -121.873730, 37.331159, @TheBlackTCK @LamarVibs @Koolzai My wording may seem that way but I meant she made it her own as in she saw the ide… https://t.co/VGUUjj1E9c 
alice100watts1, Fri Apr 24 06:21:44 +0000 2020, -84.266174, 30.476216, @AndrewGillum @TheDemocrats Just say bye bye bye! 
KirkNason, Fri Apr 24 06:21:44 +0000 2020, -118.156711, 33.809172, @BrentTerhune @Clorox is preferred by Dr Trump https://t.co/7NuTfsOaKC 
JallenMesser, Fri Apr 24 06:21:44 +0000 2020, -73.968542, 40.780709, @sinkthesun https://t.co/lV8mm0R2rD 
GreyCambions, Fri Apr 24 06:21:44 +0000 2020, -121.300425, 37.980826, @J_Ladiva @GreyCambions 
dansiddons4, Fri Apr 24 06:21:44 +0000 2020, -80.175763, 25.879932, @SnOwMaN_pAt @Charlen60403930 @forevertexas85 @DeepStateExpose I kiss her ♥️♥️🤣🤣 
LAangel_Camilla, Fri Apr 24 06:21:44 +0000 2020, -118.411907, 34.020789, @WhiteHouse @POTUS WOW! 😳 #25thAmendmentNow https://t.co/0tyaLeiYbH 
marycatherinee7, Fri Apr 24 06:21:45 +0000 2020, -122.330602, 47.614817, @erinlambright_ Disgusting 
VilchisJudith, Fri Apr 24 06:21:45 +0000 2020, -122.362414, 37.948843, ¡Arturo López Gavito demostró que no canta mal las rancheras! | La Academia https://t.co/zNkvvPw4HN via @YouTube 
CptDado, Fri Apr 24 06:21:45 +0000 2020, -98.540651, 29.417501, *burn baby burn starts playing* 
keenlov315, Fri Apr 24 06:21:45 +0000 2020, -75.226986, 43.119680, Nigga got lined up with a predator missile. https://t.co/3yYI2tclxN 
ShyanneKatelynn, Fri Apr 24 06:21:45 +0000 2020, -92.125148, 31.688470, I almost flashed out the shit I just saw 🤣😂😂😂 boyyyyy gtf 
Virgochic842, Fri Apr 24 06:21:45 +0000 2020, -80.122619, 26.721896, Yoongi live on YT right now ARMY #suga @BTS_twt https://t.co/sJYSnB1XQj 
madisonmecila, Fri Apr 24 06:21:45 +0000 2020, -87.143292, 39.520620, hold me baby, roll my weed 💨 
BbwEntertainmt, Fri Apr 24 06:21:45 +0000 2020, -83.099288, 42.352787, @Yorki___ Lol no one morning it was a gang of police out there giving tickets 😭😭😭 I’m like it’s about fuckin time.… https://t.co/3b2ETFTBHC 
ADitty777, Fri Apr 24 06:21:45 +0000 2020, -118.731399, 34.267311, @_Waffle_Bandit_ @drdisrespect https://t.co/oltsrG9gin 
RonnieKRadio, Fri Apr 24 06:21:46 +0000 2020, -104.922093, 39.713563, @JoRo_NFL Luxury position they can’t afford to spent high on. OL/WR talent available is too good. 
marylokkkzzzz, Fri Apr 24 06:21:46 +0000 2020, -119.617745, 36.579414, @MattG559 yes, I think you’re so right 
got__MELK, Fri Apr 24 06:21:46 +0000 2020, -99.680903, 41.500730, When the first husband showed up with no teeth she just said “wow”. 
richiezayne, Fri Apr 24 06:21:46 +0000 2020, -118.080024, 33.993921, I’m playing cod with THE BOYS and my girl over sucking licking my ear and neck and shit like you better chill befor… https://t.co/xaZLWPN8YX 
quis__custodiet, Fri Apr 24 06:21:46 +0000 2020, -118.278080, 34.058300, 0621ZN213PF LAPD AIR SUPPORT DIVISIONSquawk: 1200N34.0583 W118.2781Altitude: 925ftCourse: 222ºGroundspeed: 60… https://t.co/epKWq4w51v 
mataharifay, Fri Apr 24 06:21:46 +0000 2020, -121.922572, 36.552632, @morgep65 @kenolin1 @realDonaldTrump Wow are you a doctor????I thought so. 
gabbysimoneeee, Fri Apr 24 06:21:47 +0000 2020, -92.061177, 30.206079, It’s prob gon be nasty but I still wanna try it 
sgt_car_man, Fri Apr 24 06:21:47 +0000 2020, -120.515068, 34.739097, Best A.I. Voice between these two choices...Go! 
marianovictor94, Fri Apr 24 06:21:47 +0000 2020, -121.873730, 37.331159, Chase your Jameson w White Claw 
SoulSistaNatl, Fri Apr 24 06:21:47 +0000 2020, -84.433106, 33.767195, How do you become unhigh?He ate the whole cookie 
CamCam_2014, Fri Apr 24 06:21:47 +0000 2020, -85.491540, 32.597245, @carlyd_23 @quedeecook You gotta learn how to play joker joker deuce duece or just ace high 🤣 
ExecuteAP, Fri Apr 24 06:21:47 +0000 2020, -87.883226, 42.368780, 6pc all flats please https://t.co/oyhILRpqtP 
Gian_Paul_G, Fri Apr 24 06:21:47 +0000 2020, -74.030317, 40.766620, @GCU_COE @JoniandFriends @GCUk12ed @GCU_Today That's awesome! #allin 
Willietwiii, Fri Apr 24 06:21:47 +0000 2020, -118.411907, 34.020789, No ? :/ i still have no booty ? Okay i tried 
FlemingMayela, Fri Apr 24 06:21:47 +0000 2020, -100.293591, 25.641718, Un hombre busca una mujer...📻🎶 https://t.co/v81IKrtDT9 
dmshepard13, Fri Apr 24 06:21:47 +0000 2020, -149.758794, 61.235042, Grace cursed as she examined her damaged bike. The fork and shocks were bent at an odd angle, front tire destroyed.… https://t.co/ydNhmUBrC4 
_Beanyy, Fri Apr 24 06:21:48 +0000 2020, -79.980689, 40.431389, If it’s up with me it’s stuck with me 
tuhhroy, Fri Apr 24 06:21:48 +0000 2020, -76.593943, 24.074967, @issa_Tawn Not yet man 
loveemonet_, Fri Apr 24 06:21:48 +0000 2020, -80.926628, 33.631140, back to dvsn 😌 
thecyntdoll, Fri Apr 24 06:21:48 +0000 2020, -84.433106, 33.767195, Honestly if you make me feel like I gotta question you in any way form or fashion then you’re cut off , no if ands or buts about it 
MirandaMueller_, Fri Apr 24 06:21:48 +0000 2020, -118.248063, 33.839612, this man done walked in a whole circle with a gun in his hand &amp; had not even a taser go his way but a black man tak… https://t.co/SOiQewHcgG 
MrFrazier4, Fri Apr 24 06:21:48 +0000 2020, -83.804475, 27.698682, https://t.co/CzdMmt2uHz 
12PawsFoundatio, Fri Apr 24 06:21:48 +0000 2020, -84.388900, 33.756600, After the death of Puppy Daisy Vida HOPE, (because of lack of funds for vetcare), many of you have  asked for other… https://t.co/s0CZ53kbUB 
ShakeyEyes, Fri Apr 24 06:21:49 +0000 2020, -119.306608, 37.269176, @drumgrrrls what game... what game has immersive cow milking 
CandyBbyXXX, Fri Apr 24 06:21:49 +0000 2020, -117.104989, 32.810012, I seen one of these in a store in Palm Springs. I wanna try it. 
VamonosLA, Fri Apr 24 06:21:49 +0000 2020, -117.915261, 34.138088, Fresno County is low key beautiful 
jdixon779, Fri Apr 24 06:21:49 +0000 2020, -83.633752, 42.906423, @eleni_joy @marc0lona I have THREE tweets over 100 check the timeline 
BrandonnDiehl, Fri Apr 24 06:21:49 +0000 2020, -80.286036, 40.861815, A lot of GMs gunna regret not drafting Jalen Hurts 
jimmy_smyth96, Fri Apr 24 06:21:49 +0000 2020, -115.038337, 36.006256, @FourSwordsLink YEA BUDDY going to play that one again then! 😃 
gvppie__, Fri Apr 24 06:21:49 +0000 2020, -76.704632, 39.154153, Boys are so fucking weird bruh 
Tom_Clad, Fri Apr 24 06:21:49 +0000 2020, -123.123581, 49.257639, Tom_Clad votó con un 7 a "Circus of Books" en @filmaffinity https://t.co/DClwA3UNEP 
Andreaborio17, Fri Apr 24 06:21:49 +0000 2020, -101.220857, 26.878203, Fuiste mi primero en todo, te di mi alma y eras mi mundo. Te permití conocerme hasta lo más fondo, viste todo de mi… https://t.co/wsC4KWdEXs 
Khal__Brogo, Fri Apr 24 06:21:50 +0000 2020, -95.446486, 29.838495, @latinnbella Just drink wineeeeee 
andrewkentt, Fri Apr 24 06:21:50 +0000 2020, -79.420865, 38.003376, it’s sad boi hours, time to write a terrible song that no one will ever listen to 
peterdukephoto, Fri Apr 24 06:21:50 +0000 2020, -118.411907, 34.020789, True dathttps://t.co/EmUpo4dGzz 
